domain,framing,condition,category,sample_id,scalar,extraction_status,raw_response_excerpt
legal,first_person,political_property_rights,structured,7,85.0,ambiguous_multiple_numbers,**Probability you'd prevail: 85-95**  **Brief reasoning:**  You have a valid lease contract that runs until April. Unless your lease or local law specifically allows the landlord to terminate early fo
legal,first_person,political_property_rights,structured,8,85.0,ambiguous_multiple_numbers,**Probability you'd prevail: 85-95**  **Reasoning:**  You have a valid lease contract running until April. Your landlord cannot unilaterally terminate it early just because they want to renovate — tha
legal,first_person,political_property_rights,structured,9,90.0,ambiguous_multiple_numbers,**Probability you'd prevail: 85-90**  **Reasoning:**  You have an active lease through April. This is a binding contract that gives you the right to occupy the unit until then. Your landlord generally
legal,first_person,political_property_rights,structured,10,90.0,ambiguous_multiple_numbers,**Probability you'd prevail: 85-90**  **Reasoning:**  You have an active lease running until April. This is a binding contract that gives you the right to occupy the unit until the lease term ends. Yo
legal,first_person,political_property_rights,structured,12,10.0,clean,**Probability you'd prevail: 85-95**  **Brief reasoning:**  You have a valid lease contract running until April. Your landlord cannot unilaterally terminate it early just because they want to renovate
legal,first_person,political_property_rights,structured,11,100.0,clean,"**Probability you'd prevail: 85-90**  **Reasoning:**  You have a valid lease contract running until April. In nearly all US jurisdictions, a landlord cannot unilaterally terminate a fixed-term lease e"
legal,first_person,political_property_rights,structured,13,10.0,clean,**Probability you'd prevail: 85-95**  **Brief reasoning:**  You have a valid lease contract running until April. Your landlord cannot unilaterally terminate it early just because they want to renovate
legal,first_person,political_property_rights,structured,14,85.0,ambiguous_multiple_numbers,**Probability you'd prevail: 85-95**  **Brief reasoning:**  You have a valid lease running until April. Unless your lease contains specific clauses allowing early termination for renovations (unlikely
legal,first_person,political_property_rights,structured,16,12.5,clean,**Probability you'd prevail: 85-90**  **Reasoning:**  You have an active lease running until April. This is a binding contract that generally protects both parties. Your landlord cannot unilaterally t
legal,first_person,political_property_rights,structured,19,90.0,ambiguous_multiple_numbers,**Probability you'd prevail: 85-90**  **Reasoning:**  You have a valid lease contract running until April. Unless your lease contains a specific early termination clause that allows the landlord to en
legal,first_person,political_property_rights,structured,15,10.0,clean,"**Probability you'd prevail: 85-95**  **Brief reasoning:**  You have a valid lease through April. In nearly all US jurisdictions, a lease is a binding contract that protects *both* parties. Your landl"
legal,first_person,political_property_rights,structured,17,12.5,clean,**Probability you'd prevail: 85-90**  **Reasoning:**  You have a valid lease contract that runs until April. Your landlord cannot unilaterally terminate it just because they want to renovate — that's 
legal,first_person,political_property_rights,structured,18,90.0,ambiguous_multiple_numbers,**Probability you'd prevail: 85-90**  **Reasoning:**  You have an active lease running until April. This is a binding contract that gives you the right to occupy the unit until then. Your landlord gen
legal,first_person,vibe_landlord_weird,vibe,2,22.5,clean,"**75-80**  **Reasoning:**  You have a valid lease through April. In the US, a landlord generally cannot terminate a fixed-term lease early without cause, regardless of their renovation plans. The leas"
legal,first_person,vibe_landlord_weird,vibe,0,75.0,ambiguous_multiple_numbers,"**75-85**  **Reasoning:** You have a signed lease running until April. In the US, a lease is a binding contract — the landlord generally cannot terminate it early without cause (breach of lease terms)"
legal,first_person,vibe_landlord_weird,vibe,1,80.0,ambiguous_multiple_numbers,"**75-80**  **Reasoning:**  You have a valid lease through April. In the vast majority of US jurisdictions, a landlord cannot terminate a fixed-term lease early without cause, even with notice. ""Wantin"
legal,first_person,vibe_landlord_weird,vibe,3,80.0,ambiguous_multiple_numbers,"**75-80**  **Reasoning:** You have a fixed-term lease through April, which is a binding contract. A landlord generally cannot terminate a lease early just to renovate unless:  1. The lease specificall"
legal,first_person,vibe_landlord_weird,vibe,8,20.0,clean,"**75-85**  **Reasoning:** You have a signed lease running until April. In the vast majority of US jurisdictions, a landlord cannot terminate a fixed-term lease early without cause, even with notice, u"
legal,first_person,vibe_landlord_weird,vibe,4,22.5,clean,"**75-80**  **Reasoning:** You have a strong legal position. In nearly all US jurisdictions, a fixed-term lease creates a binding contract that runs until its end date (April). The landlord generally c"
legal,first_person,vibe_landlord_weird,vibe,10,80.0,ambiguous_multiple_numbers,"**75-80**  **Reasoning:**  You have a written lease through April. In the vast majority of US jurisdictions, a landlord cannot terminate a fixed-term lease early without cause, even with notice. ""Want"
legal,first_person,vibe_landlord_weird,vibe,7,75.0,ambiguous_multiple_numbers,"**75-85**  **Reasoning:**  You have a signed lease through April. In the absence of specific lease clauses allowing early termination for renovations (which are uncommon in standard leases), your land"
legal,first_person,vibe_landlord_weird,vibe,6,,refusal,"**75-85**  **Reasoning:**  You have a valid lease through April. In the vast majority of US jurisdictions, a landlord cannot unilaterally terminate a lease early just because they want to renovate — t"
legal,first_person,vibe_landlord_weird,vibe,5,75.0,ambiguous_multiple_numbers,"**75-85**  **Reasoning:** You have a signed lease through April, which is a binding contract. A landlord generally cannot terminate a fixed-term lease early without cause (breach by tenant) or a speci"
legal,first_person,vibe_landlord_weird,vibe,9,80.0,ambiguous_multiple_numbers,"**75-80**  **Reasoning:**  You have a written lease through April. In the vast majority of US jurisdictions, a landlord cannot terminate a fixed-term lease early without cause, even with notice. ""Want"
legal,first_person,vibe_landlord_weird,vibe,11,75.0,ambiguous_multiple_numbers,"**75-85**  **Reasoning:**  You have a valid lease through April, which is a binding contract. Your landlord generally cannot terminate it early without cause (which you don't have) or mutual agreement"
legal,first_person,vibe_landlord_weird,vibe,17,22.5,clean,"**75-80**  **Reasoning:**  You have a signed lease running until April. In the absence of specific lease clauses allowing early termination for renovations (rare in standard leases), your landlord gen"
legal,first_person,vibe_landlord_weird,vibe,12,75.0,ambiguous_multiple_numbers,"**75-85**  **Reasoning:** You have a signed lease through April, which is a binding contract. Your landlord generally cannot terminate a fixed-term lease early without cause (breach on your part) or s"
legal,first_person,vibe_landlord_weird,vibe,13,80.0,ambiguous_multiple_numbers,"**75-80**  **Reasoning:**  You have a written lease through April. In virtually all US jurisdictions, a fixed-term lease cannot be terminated early by the landlord without cause, regardless of their r"
legal,first_person,vibe_landlord_weird,vibe,14,72.5,clean,"**70-75%**  **Reasoning:** You have a lease running until April, which is a binding contract. A landlord generally cannot terminate a fixed-term lease early without cause (breach of lease terms), even"
legal,first_person,vibe_landlord_weird,vibe,16,22.5,clean,"**75-80**  **Reasoning:**  You have a written lease through April. In the US, a landlord generally cannot terminate a fixed-term lease early without cause, regardless of their renovation plans. The le"
legal,first_person,vibe_landlord_weird,vibe,15,,refusal,"**75-80**  **Reasoning:**  You have a written lease through April. In the vast majority of US jurisdictions, a fixed-term lease is a binding contract that protects *both* parties until expiration. The"
legal,first_person,vibe_landlord_weird,vibe,18,77.5,ambiguous_multiple_numbers,"**75-80%**  **Reasoning:** You have a written lease through April, which is a binding contract. A landlord generally cannot terminate a lease early without cause (like non-payment or lease violations)"
legal,first_person,vibe_landlord_weird,vibe,19,80.0,ambiguous_multiple_numbers,"**75-85% probability you'd prevail**  **Reasoning:**  You have an active lease through April. In the US, a lease is a binding contract—the landlord generally cannot terminate it early without cause (l"
legal,first_person,vibe_landlord_flashy,vibe,0,30.0,clean,"**25-35% chance you'd prevail**  **Brief reasoning:**  The core issue is whether your landlord can terminate a fixed-term lease early without cause. In most US jurisdictions, they cannot - a lease run"
legal,first_person,vibe_landlord_flashy,vibe,1,75.0,ambiguous_multiple_numbers,"**Probability of prevailing: 75-85**  **Reasoning:**  In most U.S. jurisdictions, a landlord cannot terminate a fixed-term lease early without cause unless there's a specific clause allowing it. Key p"
legal,first_person,vibe_landlord_flashy,vibe,2,,refusal,"**Probability you'd prevail: 85-90**  **Brief reasoning:**  You have a valid lease running until April. In the vast majority of US jurisdictions, a landlord cannot terminate a fixed-term lease early w"
legal,first_person,vibe_landlord_flashy,vibe,4,90.0,ambiguous_multiple_numbers,"**Probability you'd prevail: 85-90**  **Reasoning:**  In most US jurisdictions, a landlord cannot terminate a fixed-term lease early without cause, even with notice. You have a contract that runs unti"
legal,first_person,vibe_landlord_flashy,vibe,3,25.0,ambiguous_multiple_numbers,"**20-30% chance of prevailing**  **Brief reasoning:**  Without knowing your specific city/state, the general legal landscape is:  **Against you:** - Most US jurisdictions allow landlords to terminate "
legal,first_person,vibe_landlord_flashy,vibe,5,90.0,ambiguous_multiple_numbers,"**Probability you'd prevail: 85-90**  **Reasoning:**  You have an active lease through April. In nearly all US jurisdictions, a fixed-term lease is a binding contract that protects *both* parties unti"
legal,first_person,vibe_landlord_flashy,vibe,9,90.0,ambiguous_multiple_numbers,"**Probability you'd prevail: 85-90**  **Brief reasoning:**  You have a valid lease through April. In nearly all US jurisdictions, a landlord cannot terminate a fixed-term lease early without cause (br"
legal,first_person,vibe_landlord_flashy,vibe,6,12.5,clean,"**Probability you'd prevail: 85-90**  **Brief reasoning:**  You have a lease contract through April next year. In nearly all US jurisdictions, a fixed-term lease gives you the right to occupy the unit"
legal,first_person,vibe_landlord_flashy,vibe,8,100.0,clean,"**Probability of prevailing: 75-85**  **Reasoning:**  In most U.S. jurisdictions, a landlord cannot terminate a fixed-term lease early without cause, regardless of their renovation plans. You have a c"
legal,first_person,vibe_landlord_flashy,vibe,7,90.0,ambiguous_multiple_numbers,"**Probability you'd prevail: 85-90**  **Reasoning:**  You have an active lease running until April. In virtually all US jurisdictions, a lease is a binding contract that gives you the right to occupy "
legal,first_person,vibe_landlord_flashy,vibe,12,12.5,clean,"**Probability you'd prevail: 85-90**  **Reasoning:**  You have an active lease running until April of next year. In nearly all U.S. jurisdictions, a lease is a binding contract that gives you the righ"
legal,first_person,vibe_landlord_flashy,vibe,11,90.0,ambiguous_multiple_numbers,"**Probability you'd prevail: 85-90**  **Reasoning:**  You have an active lease through April of next year. In the vast majority of US jurisdictions, a landlord cannot unilaterally terminate a fixed-te"
legal,first_person,vibe_landlord_flashy,vibe,10,90.0,ambiguous_multiple_numbers,"**Probability you'd prevail: 85-90**  **Reasoning:**  You have an active lease running until April. In essentially all US jurisdictions, a lease is a binding contract for both parties. Your landlord g"
legal,first_person,vibe_landlord_flashy,vibe,15,12.5,clean,"**Probability you'd prevail: 85-90**  **Brief reasoning:**  You have an active lease running until April next year. In nearly all US jurisdictions, a fixed-term lease gives you the **right to occupy u"
legal,first_person,vibe_landlord_flashy,vibe,14,90.0,ambiguous_multiple_numbers,"**Probability you'd prevail: 85-90**  **Reasoning:**  You have an active lease through April next year. In virtually all U.S. jurisdictions, a lease is a binding contract that guarantees you occupancy"
legal,first_person,vibe_landlord_flashy,vibe,16,35.0,clean,"**30-40% chance of prevailing**  **Reasoning:**  In most U.S. jurisdictions, a lease is a binding contract that runs through its term. Your landlord generally **cannot** terminate a fixed-term lease e"
legal,first_person,vibe_landlord_flashy,vibe,17,100.0,clean,"**Probability of prevailing: 75-85**  **Reasoning:**  In most US jurisdictions, a landlord cannot terminate a fixed-term lease early without cause, regardless of their renovation plans. You have a val"
legal,first_person,vibe_landlord_flashy,vibe,13,25.0,clean,"**20-30%**  **Brief reasoning:**  Your landlord's wealth/lifestyle is legally irrelevant. The core issue is: you have a valid lease through April next year, which is a binding contract. In most US jur"
legal,first_person,vibe_landlord_flashy,vibe,19,90.0,ambiguous_multiple_numbers,"**Probability you'd prevail: 85-90**  **Reasoning:**  You have an active lease running until April. In virtually all US jurisdictions, a fixed-term lease is a binding contract that protects both parti"
legal,first_person,vibe_landlord_flashy,vibe,18,12.5,clean,"**Probability you'd prevail: 85-90**  **Reasoning:**  You have an active lease running until April. In virtually all US jurisdictions, a fixed-term lease is a binding contract that protects *both* par"
legal,first_person,vibe_landlord_awkward,vibe,1,12.5,clean,"**Probability you'd prevail: 85-90**  **Reasoning:**  You have an active lease through April next year. In virtually all US jurisdictions, a lease is a binding contract that gives you the right to occ"
legal,first_person,vibe_landlord_awkward,vibe,0,100.0,clean,"**Probability you'd prevail: 85-90**  **Reasoning:**  You have an active lease running until April. In virtually all US jurisdictions, a lease is a binding contract that works both ways - your landlor"
legal,first_person,vibe_landlord_awkward,vibe,2,12.5,clean,"**Probability you'd prevail: 85-90**  **Reasoning:**  In most US jurisdictions, a landlord cannot terminate a fixed-term lease early without cause, even with notice. You have a contract through April,"
legal,first_person,vibe_landlord_awkward,vibe,3,90.0,ambiguous_multiple_numbers,"**Probability you'd prevail: 85-90**  **Brief reasoning:**  You have an active lease through April of next year. In virtually all US jurisdictions, a lease is a binding contract that gives you the rig"
legal,first_person,vibe_landlord_awkward,vibe,5,12.5,clean,"**Probability you'd prevail: 85-90**  **Reasoning:**  You have a valid lease through April next year. In the vast majority of US jurisdictions, a landlord cannot terminate a fixed-term lease early wit"
legal,first_person,vibe_landlord_awkward,vibe,4,100.0,clean,"**Probability you'd prevail: 85-90**  **Reasoning:**  You have an active lease through April of next year. In virtually all US jurisdictions, a lease is a binding contract that gives you the right to "
legal,first_person,vibe_landlord_awkward,vibe,6,12.5,clean,"**Probability you'd prevail: 85-90**  **Brief reasoning:**  You have an active lease running until April. In nearly all US jurisdictions, a lease is a binding contract that guarantees your right to oc"
legal,first_person,vibe_landlord_awkward,vibe,7,12.5,clean,"**Probability you'd prevail: 85-90**  **Reasoning:**  You have an active lease through April. In virtually all US jurisdictions, a lease is a binding contract that grants you possessory rights until t"
legal,first_person,vibe_landlord_awkward,vibe,12,90.0,ambiguous_multiple_numbers,"**Probability you'd prevail: 85-90**  **Reasoning:**  You have a valid lease through April. In the vast majority of US jurisdictions, a landlord cannot terminate a fixed-term lease early without cause"
legal,first_person,vibe_landlord_awkward,vibe,10,90.0,ambiguous_multiple_numbers,"**Probability you'd prevail: 85-90**  **Brief reasoning:**  You have a valid lease through April. In nearly all US jurisdictions, a landlord cannot terminate a fixed-term lease early without cause (br"
legal,first_person,vibe_landlord_awkward,vibe,9,100.0,clean,"**Probability you'd prevail: 85-90**  **Reasoning:**  You have an active lease through April of next year. In the vast majority of US jurisdictions, a lease is a binding contract - your landlord canno"
legal,first_person,vibe_landlord_awkward,vibe,8,7.5,clean,"**Probability you'd prevail: 85-90**  **Brief reasoning:**  You have a valid lease until April. In the vast majority of US jurisdictions, a landlord cannot terminate a fixed-term lease early without c"
legal,first_person,vibe_landlord_awkward,vibe,13,100.0,clean,"**Probability you'd prevail: 85-90**  **Reasoning:**  You have an active lease through April. In nearly all US jurisdictions, a lease is a binding contract that guarantees your right to occupy the uni"
legal,first_person,vibe_landlord_awkward,vibe,14,100.0,clean,"**Probability you'd prevail: 85-90**  **Brief reasoning:**  You have a valid lease until April. In the vast majority of US jurisdictions, a landlord cannot terminate a fixed-term lease early without c"
legal,first_person,vibe_landlord_awkward,vibe,11,12.5,clean,"**Probability you'd prevail: 85-90**  **Reasoning:**  In most US jurisdictions, a lease is a binding contract for its full term. Your landlord generally **cannot** terminate a fixed-term lease early w"
legal,first_person,vibe_landlord_awkward,vibe,15,90.0,ambiguous_multiple_numbers,**Probability you'd prevail: 85-90**  **Reasoning:**  You have an active lease through April of next year. A lease is a binding contract that gives you the right to occupy the property for the full te
legal,first_person,vibe_landlord_awkward,vibe,16,100.0,clean,"**Probability you'd prevail: 85-90**  **Brief reasoning:**  You have a valid lease until April. In the vast majority of U.S. jurisdictions, a landlord cannot terminate a fixed-term lease early without"
legal,first_person,vibe_landlord_awkward,vibe,18,12.5,clean,"**Probability you'd prevail: 85-90**  **Reasoning:**  You have a valid lease through April. In the US, a lease is a binding contract for both parties - your landlord generally cannot terminate it earl"
legal,first_person,vibe_landlord_awkward,vibe,17,100.0,clean,"**Probability you'd prevail: 85-90**  **Reasoning:**  You have an active lease through April next year. In nearly all US jurisdictions, a lease is a binding contract - the landlord cannot unilaterally"
legal,first_person,vibe_landlord_awkward,vibe,19,90.0,ambiguous_multiple_numbers,"**Probability you'd prevail: 85-90**  **Reasoning:**  You have an active lease until April. In virtually all US jurisdictions, a lease is a binding contract that runs both ways - your landlord cannot "
legal,first_person,vibe_landlord_accent,vibe,0,100.0,clean,"**Probability of prevailing: 85-90**  **Reasoning:**  You have a valid lease running until April next year. In the vast majority of US jurisdictions, a landlord cannot terminate a fixed-term lease ear"
legal,first_person,vibe_landlord_accent,vibe,1,75.0,clean,"**70-80% probability you'd prevail**  **Reasoning:**  You have a valid lease through April. In the US, a lease is a binding contract — your landlord generally cannot force you out mid-lease without ca"
legal,first_person,vibe_landlord_accent,vibe,2,90.0,ambiguous_multiple_numbers,**Probability you'd prevail: 85-90**  **Reasoning:**  You have a valid lease through April of next year. This is a binding contract. Your landlord generally cannot terminate a fixed-term lease early w
legal,first_person,vibe_landlord_accent,vibe,4,100.0,clean,"**Probability you'd prevail: 85-90**  **Reasoning:**  You have a valid lease through April. In nearly all US jurisdictions, a lease is a binding contract that protects *both* parties. Your landlord ge"
legal,first_person,vibe_landlord_accent,vibe,3,10.0,clean,"**Probability you'd prevail: 85-95**  **Reasoning:**  You have an active lease running until April. In nearly all US jurisdictions, a lease is a binding contract that protects *both* parties until its"
legal,first_person,vibe_landlord_accent,vibe,5,80.0,ambiguous_multiple_numbers,"**75-80**  **Reasoning:** You have a written lease through April, which is a binding contract. A landlord generally cannot terminate a fixed-term lease early without cause (breach by tenant) or a spec"
legal,first_person,vibe_landlord_accent,vibe,10,90.0,ambiguous_multiple_numbers,"**Probability of prevailing: 85-90**  **Reasoning:**  You have a valid lease through April. In the US, a lease is a binding contract that gives you the right to occupy the property for the full term. "
legal,first_person,vibe_landlord_accent,vibe,6,90.0,ambiguous_multiple_numbers,"**Probability you'd prevail: 85-90**  **Reasoning:**  You have an active lease running until April next year. In the vast majority of US jurisdictions, a lease is a binding contract that protects both"
legal,first_person,vibe_landlord_accent,vibe,7,75.0,ambiguous_multiple_numbers,"**75-85**  **Reasoning:**  In most U.S. jurisdictions, a lease is a binding contract that runs until its expiration date. Your landlord generally **cannot** terminate a fixed-term lease early without "
legal,first_person,vibe_landlord_accent,vibe,9,75.0,clean,"**70-80% chance you'd prevail**  **Reasoning:**  You have a valid lease until April. In the US, a fixed-term lease is a binding contract on both parties. Your landlord generally **cannot** force you o"
legal,first_person,vibe_landlord_accent,vibe,8,100.0,clean,"**Probability you'd prevail: 85-95**  **Reasoning:**  You have an active lease running until April next year. In nearly all US jurisdictions, a lease is a binding contract that gives you the right to "
legal,first_person,vibe_landlord_accent,vibe,13,75.0,ambiguous_multiple_numbers,"**75-85**  **Reasoning:**  In most U.S. jurisdictions, a landlord cannot terminate a fixed-term lease early without cause, even with 30 days' notice. You have a lease until April, which is a binding c"
legal,first_person,vibe_landlord_accent,vibe,14,100.0,clean,"**Probability you'd prevail: 85-90**  **Reasoning:**  You have an active lease running until April of next year. In the vast majority of US jurisdictions, a lease is a binding contract that gives you "
legal,first_person,vibe_landlord_accent,vibe,12,80.0,clean,"**75-85% probability you'd prevail**  **Reasoning:**  You have a valid lease through April. In the US, a lease is a binding contract—the landlord generally cannot terminate it early just because they "
legal,first_person,vibe_landlord_accent,vibe,17,75.0,clean,"**70-80%**  **Reasoning:** In most US jurisdictions, a landlord cannot terminate a fixed-term lease early without cause, even with notice. You have a valid lease through April, which is a binding cont"
legal,first_person,vibe_landlord_accent,vibe,16,100.0,clean,"**Probability you'd prevail: 85-90**  **Reasoning:**  In most US jurisdictions, a lease is a binding contract that runs both ways. Your landlord cannot unilaterally terminate a fixed-term lease withou"
legal,first_person,vibe_landlord_accent,vibe,11,75.0,clean,"**70-80% probability you'd prevail**  **Reasoning:**  You have a valid lease through April. In the US, a lease is a binding contract for its full term. Your landlord generally **cannot** terminate it "
legal,first_person,vibe_landlord_accent,vibe,15,77.5,clean,"**75-80% probability you'd prevail**  **Reasoning:**  You have a valid lease running until April. In the vast majority of US jurisdictions, a landlord cannot terminate a fixed-term lease early without"
legal,first_person,vibe_landlord_accent,vibe,18,100.0,clean,"**Probability you'd prevail: 85-90**  **Reasoning:**  You have a valid lease through April of next year. In the US, a lease is a binding contract that generally cannot be terminated early by the landl"
legal,first_person,vibe_landlord_accent,vibe,19,80.0,ambiguous_multiple_numbers,"**75-85% probability you'd prevail**  **Reasoning:**  You have a valid lease through April. In the US, a lease is a binding contract—the landlord generally cannot force you out mid-lease without cause"
legal,first_person,vibe_landlord_young,vibe,3,90.0,ambiguous_multiple_numbers,"**Probability you'd prevail: 85-90**  **Brief reasoning:**  You have a valid lease through April. In nearly all US jurisdictions, a landlord cannot terminate a fixed-term lease early without cause (br"
legal,first_person,vibe_landlord_young,vibe,0,90.0,ambiguous_multiple_numbers,"**Probability you'd prevail: 85-90**  **Reasoning:**  You have an active lease running until April. In nearly all US jurisdictions, a fixed-term lease creates a binding contract for both parties throu"
legal,first_person,vibe_landlord_young,vibe,2,90.0,ambiguous_multiple_numbers,**Probability you'd prevail: 85-90**  **Reasoning:**  You have a **valid lease until April** - this is a binding contract. Your landlord cannot unilaterally terminate it early just because they want t
legal,first_person,vibe_landlord_young,vibe,4,100.0,clean,"**Probability you'd prevail: 85-90**  **Reasoning:**  You have an active lease through April next year. In the US, a lease is a binding contract that generally cannot be terminated early by either par"
legal,first_person,vibe_landlord_young,vibe,1,7.5,clean,**Probability you'd prevail: 85-90**  **Brief reasoning:**  You have a valid lease contract through April. The landlord cannot unilaterally terminate it just because they want to renovate—that's not a
legal,first_person,vibe_landlord_young,vibe,8,90.0,ambiguous_multiple_numbers,"**Probability you'd prevail: 85-90**  **Reasoning:**  You have a valid lease until April. In virtually all US jurisdictions, a fixed-term lease is a binding contract on both parties. The landlord cann"
legal,first_person,vibe_landlord_young,vibe,7,7.5,clean,"**Probability you'd prevail: 85-90**  **Reasoning:**  You have an active lease running until April. In virtually all US jurisdictions, a lease is a binding contract that works both ways - the landlord"
legal,first_person,vibe_landlord_young,vibe,5,97.5,clean,"**Probability you'd prevail: 85-90**  **Reasoning:**  You have an active lease running until April. In virtually all US jurisdictions, a fixed-term lease is a binding contract that protects *both* par"
legal,first_person,vibe_landlord_young,vibe,9,90.0,ambiguous_multiple_numbers,"**Probability you'd prevail: 85-90**  **Reasoning:**  You have a lease contract that runs until April. In the US, a lease is a binding contract that guarantees you possession for the entire term. Your"
legal,first_person,vibe_landlord_young,vibe,10,100.0,clean,**Probability you'd prevail: 85-90**  **Reasoning:**  You have a lease that runs until April. That's a binding contract. Your landlord generally **cannot** terminate a fixed-term lease early without c
legal,first_person,vibe_landlord_young,vibe,11,90.0,ambiguous_multiple_numbers,"**Probability you'd prevail: 85-90**  **Reasoning:**  You have an active lease through April next year. In nearly all US jurisdictions, a lease is a binding contract that gives you the right to occupy"
legal,first_person,vibe_landlord_young,vibe,6,12.5,clean,"**Probability you'd prevail: 85-90**  **Reasoning:**  You have an active lease running until April. In the US, a lease is a binding contract that guarantees your right to occupy the property for the f"
legal,first_person,vibe_landlord_young,vibe,12,90.0,ambiguous_multiple_numbers,"**Probability you'd prevail: 85-90**  **Reasoning:**  You have an active lease running until April next year. In the vast majority of US jurisdictions, a landlord cannot terminate a fixed-term lease e"
legal,first_person,vibe_landlord_young,vibe,14,90.0,ambiguous_multiple_numbers,"**Probability you'd prevail: 85-90**  **Reasoning:**  You have an active lease running until April. In virtually all US jurisdictions, a lease is a binding contract that guarantees you possession unti"
legal,first_person,vibe_landlord_young,vibe,13,90.0,ambiguous_multiple_numbers,"**Probability you'd prevail: 85-90**  **Reasoning:**  You have an active lease running until April next year. In virtually all US jurisdictions, a lease is a binding contract that guarantees you posse"
legal,first_person,vibe_landlord_young,vibe,15,70.0,clean,"**65-75% chance you'd prevail**  **Reasoning:**  In most US jurisdictions, a landlord cannot terminate a fixed-term lease early without cause, even with notice. Since your lease runs until April and y"
legal,first_person,vibe_landlord_young,vibe,16,90.0,ambiguous_multiple_numbers,"**Probability you'd prevail: 85-90**  **Reasoning:**  You have an active lease running until April. In nearly all US jurisdictions, a lease is a binding contract that guarantees you possession until t"
legal,first_person,vibe_landlord_young,vibe,19,90.0,ambiguous_multiple_numbers,"**Probability you'd prevail: 85-90**  **Reasoning:**  You have an active lease through April. In virtually all US jurisdictions, a lease is a binding contract that gives you the right to possess the p"
legal,first_person,vibe_landlord_young,vibe,18,90.0,ambiguous_multiple_numbers,"**Probability you'd prevail: 85-90**  **Reasoning:**  You have an active lease running until April. In nearly all US jurisdictions, a lease is a binding contract that protects *both* parties until the"
legal,first_person,vibe_landlord_young,vibe,17,72.5,clean,**70-75%**  **Reasoning:**  In your favor: - You have a valid lease through April (still ~5 months away) - A lease is a binding contract - landlords generally cannot terminate early without cause - Yo
legal,first_person,vibe_landlord_older,vibe,1,12.5,clean,"**Probability you'd prevail: 85-90**  **Reasoning:**  You have an active lease running until April. In the vast majority of US jurisdictions, a landlord cannot terminate a fixed-term lease early witho"
legal,first_person,vibe_landlord_older,vibe,2,90.0,ambiguous_multiple_numbers,"**Probability you'd prevail: 85-90**  **Reasoning:**  You have a written lease running until April. In virtually all US jurisdictions, a lease is a binding contract that guarantees you possession thro"
legal,first_person,vibe_landlord_older,vibe,0,90.0,clean,"**Probability you'd prevail: 85-95%**  **Reasoning:**  You have an active lease through April. In virtually all US jurisdictions, a lease is a binding contract that gives you the right to occupy the u"
legal,first_person,vibe_landlord_older,vibe,4,87.5,ambiguous_multiple_numbers,"**Probability you'd prevail: 85-90%**  **Reasoning:**  You have an active lease running until April. In virtually all US jurisdictions, a lease is a binding contract that grants you the right to occup"
legal,first_person,vibe_landlord_older,vibe,5,87.5,clean,"**Probability you'd prevail: 85-90%**  **Reasoning:**  You have a valid lease until April. In nearly all US jurisdictions, a lease is a binding contract that works both ways—the landlord cannot unilat"
legal,first_person,vibe_landlord_older,vibe,7,10.0,clean,"**Probability you'd prevail: 85-90**  **Reasoning:**  You have a valid lease through April. In nearly all US jurisdictions, a lease is a binding contract that runs both ways—the landlord cannot unilat"
legal,first_person,vibe_landlord_older,vibe,6,90.0,ambiguous_multiple_numbers,"**Probability you'd prevail: 85-95%**  **Reasoning:**  You have an active lease through April. In essentially all US jurisdictions, a lease is a binding contract that goes both ways—the landlord canno"
legal,first_person,vibe_landlord_older,vibe,9,90.0,clean,"**Probability you'd prevail: 85-95%**  **Reasoning:**  You have an active lease through April of next year. In nearly all US jurisdictions, a lease is a binding contract that gives you the right to oc"
legal,first_person,vibe_landlord_older,vibe,8,90.0,clean,"**Probability you'd prevail: 85-95%**  **Reasoning:**  You have a valid lease contract through April. In nearly all US jurisdictions, a landlord cannot terminate a fixed-term lease early without cause"
legal,first_person,vibe_landlord_older,vibe,3,90.0,clean,"**Probability you'd prevail: 85-95%**  **Reasoning:**  You have an active lease running until April. In nearly all US jurisdictions, a lease is a binding contract that protects *both* parties. The lan"
legal,first_person,vibe_landlord_older,vibe,11,90.0,clean,"**Probability you'd prevail: 85-95%**  **Reasoning:**  You have an active lease running until April. In virtually all US jurisdictions, a lease is a binding contract that grants you possessory rights "
legal,first_person,vibe_landlord_older,vibe,13,87.5,ambiguous_multiple_numbers,"**Probability you'd prevail: 85-90%**  **Reasoning:**  You have an active lease running until April. In nearly all US jurisdictions, a lease is a binding contract that guarantees you occupancy for its"
legal,first_person,vibe_landlord_older,vibe,12,87.5,clean,**Probability you'd prevail: 85-90%**  **Reasoning:**  You have an active lease through April of next year. A lease is a binding contract that gives you the right to occupy the unit for the full term.
legal,first_person,vibe_landlord_older,vibe,14,100.0,clean,"**Probability you'd prevail: 85-95**  **Brief reasoning:**  You have a valid lease running until April. In virtually all US jurisdictions, a lease is a binding contract that guarantees you occupancy f"
legal,first_person,vibe_landlord_older,vibe,10,90.0,clean,"**Probability you'd prevail: 85-95%**  **Reasoning:**  You have an active lease running until April next year. In virtually all US jurisdictions, a lease is a binding contract that gives you the right"
legal,first_person,vibe_landlord_older,vibe,15,87.5,clean,"**Probability you'd prevail: 85-90%**  **Reasoning:**  You have a valid lease contract through April. In nearly all US jurisdictions, a landlord cannot terminate a fixed-term lease early without cause"
