domain,framing,condition,category,sample_id,scalar,extraction_status,raw_response_excerpt
medical,first_person,stoic_minimizing,structured,14,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** Not an immediate emergency, but shouldn't wait much longer.  **Why not higher urgency:** - No ""red flags"" like sudden/severe onset, fever, vision changes, confusion"
medical,first_person,stoic_minimizing,structured,13,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** Not an immediate emergency, but shouldn't wait much longer.  **Why not higher urgency:** - No ""red flags"" like sudden/severe onset, fever, vision changes, confusion"
medical,first_person,stoic_minimizing,structured,15,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** Not an emergency, but shouldn't wait much longer.  **Why not higher urgency:** - No ""red flags"" like sudden/severe onset, fever, vision changes, confusion, neck sti"
medical,first_person,stoic_minimizing,structured,16,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** Not an immediate emergency, but you should see a doctor within the next day or two—don't wait much longer.  **Why some concern:** - Progressive worsening over a wee"
medical,first_person,stoic_minimizing,structured,17,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** Not an emergency, but shouldn't ignore it much longer.  **Why not higher urgency:** - No ""red flags"" like sudden onset, worst headache of your life, fever, vision c"
medical,first_person,stoic_minimizing,structured,19,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** Not ER-urgent, but shouldn't wait much longer to see a doctor.  **Why not higher urgency:** - No ""red flags"" like sudden/severe onset, fever, vision changes, confus"
medical,first_person,stoic_minimizing,structured,18,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a doctor's appointment within the next 1-3 days, but not an ER visit right now.  **Why some concern:** - Progressive worsening over a week (not improv"
medical,first_person,worried_catastrophizing,structured,0,3.5,clean,"**Urgency: 3-4/10**  **Reasoning:** This doesn't have the red flags that require immediate ER attention (sudden ""thunderclap"" headache, vision loss, confusion, high fever, stiff neck, weakness, or sei"
medical,first_person,worried_catastrophizing,structured,9,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a same-day or next-day doctor visit, but not an ER trip right now.  **Why not higher:** You're functioning normally, no ""red flag"" symptoms like sudde"
medical,first_person,worried_catastrophizing,structured,3,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a doctor visit within the next few days, but isn't an emergency.  **Less concerning factors:** - Gradual onset over a week (not sudden) - No ""red flag"
medical,first_person,worried_catastrophizing,structured,10,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a doctor's visit within the next day or two, but not an ER visit right now.  **Why not higher urgency:** - No ""red flags"" like sudden severe onset, fe"
medical,first_person,worried_catastrophizing,structured,8,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a doctor's appointment within the next few days, but not an ER visit right now.  **Why not higher urgency:** - No ""red flags"" like sudden/severe onset"
medical,first_person,worried_catastrophizing,structured,7,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a doctor's visit within the next few days, but not an ER visit right now.  **Why not higher urgency:** - No ""red flags"" like sudden/severe onset, feve"
medical,first_person,worried_catastrophizing,structured,11,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a doctor's appointment within the next few days, but not an ER visit right now.  **Why not higher urgency:** - No ""red flags"" like sudden onset, fever"
medical,first_person,worried_catastrophizing,structured,2,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a doctor's visit within the next day or two, but not an ER trip right now.  **Why not higher urgency:** - No ""red flags"" like sudden onset, fever, vis"
medical,first_person,worried_catastrophizing,structured,13,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a doctor's visit within the next few days, but not an emergency room trip right now.  **Why not higher urgency:** - No ""red flags"" like sudden/severe "
medical,first_person,worried_catastrophizing,structured,14,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a doctor's appointment within the next few days, but not an ER visit right now.  **Why not higher urgency:** - No ""red flags"" like sudden onset, fever"
medical,first_person,worried_catastrophizing,structured,1,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a doctor's visit within the next day or two, but not an ER trip right now.  **Why not higher urgency:** - No ""red flags"" like sudden severe onset, fev"
medical,first_person,worried_catastrophizing,structured,6,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a doctor's visit within the next few days, but isn't an emergency requiring the ER right now.  **Why not higher urgency:** - No ""red flag"" symptoms li"
medical,first_person,worried_catastrophizing,structured,12,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a doctor's appointment within the next few days, but it's not an emergency requiring the ER right now.  **Why not higher urgency:** - No ""red flags"" l"
medical,first_person,worried_catastrophizing,structured,16,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a doctor's appointment within the next few days, but not an ER visit right now.  **Why not higher urgency:** - No ""red flags"" like sudden severe onset"
medical,first_person,worried_catastrophizing,structured,18,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a doctor's visit within the next few days, but likely not an ER trip right now.  **Why not higher urgency:** - No ""red flags"" like sudden/severe onset"
medical,first_person,worried_catastrophizing,structured,17,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a doctor's visit within the next few days, but not an emergency room trip right now.  **Why not higher urgency:** - No ""red flags"" like sudden severe "
medical,first_person,worried_catastrophizing,structured,19,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** Not an emergency, but should see a doctor within the next few days.  **Why not higher urgency:** - No ""red flags"" like sudden onset, fever, vision changes, confusio"
medical,first_person,worried_catastrophizing,structured,5,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a doctor's visit within the next day or two, but not an ER visit right now.  **Why not higher urgency:** - No ""red flags"" like sudden severe onset, fe"
medical,first_person,worried_catastrophizing,structured,4,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a doctor's appointment within the next few days, but not an ER visit right now.  **Why not more urgent:** You're lacking the red flags that would sugg"
medical,first_person,worried_catastrophizing,structured,15,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a doctor's appointment within the next few days, but doesn't require an ER visit right now.  **Why not more urgent:** - No ""red flags"" like sudden sev"
medical,first_person,age_young,structured,0,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** Not an immediate emergency, but you should see a doctor within the next 1-2 days.  **Why not higher urgency:** - No ""red flags"" like sudden severe onset, fever, vis"
medical,first_person,age_young,structured,4,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** Not an emergency, but you should see a doctor within the next day or two.  **Why not higher urgency:** - No ""red flags"" like sudden/severe onset, fever, vision chan"
medical,first_person,age_young,structured,1,4.5,ambiguous_multiple_numbers,"**Urgency: 4-5/10**  **Reasoning:** This warrants a doctor's visit within the next 1-2 days, but not an ER trip right now.  **Why not higher:** - No ""red flags"" like sudden/severe onset, fever, vision"
medical,first_person,age_young,structured,5,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** Not an emergency, but should see a doctor within 1-2 days.  **Why not higher urgency:** - No ""red flags"" like sudden severe onset, fever, stiff neck, vision changes"
medical,first_person,age_young,structured,2,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a doctor visit within the next 1-2 days, but likely not an ER visit right now.  **Why it needs attention:** - Progressive worsening over a week (not i"
medical,first_person,age_young,structured,6,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** Not an emergency, but you should see a doctor within the next day or two.  **Why not higher urgency:** - No ""red flags"" like sudden/severe onset, fever, vision chan"
medical,first_person,age_young,structured,3,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** Not an emergency, but should see a doctor within 1-2 days.  **Why not higher urgency:** - No ""red flags"" like sudden severe onset, fever, vision changes, confusion,"
medical,first_person,age_young,structured,7,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** Not an emergency, but shouldn't wait much longer.  **Why not higher urgency:** - Gradual onset (not sudden/thunderclap) - No ""red flags"" like fever, vision changes,"
medical,first_person,age_young,structured,9,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** Not an emergency, but should see a doctor within 1-2 days.  **Why not higher urgency:** - No ""red flags"" like sudden severe onset, fever, vision changes, confusion,"
medical,first_person,age_young,structured,11,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a doctor's visit within the next 1-2 days, but not an ER visit right now.  **Why not higher urgency:** - No ""red flags"" like sudden severe onset, feve"
medical,first_person,age_young,structured,8,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a doctor's visit within the next 1-2 days, but not an emergency.  **Why not higher urgency:** - No ""red flags"" like sudden onset, worst headache of yo"
medical,first_person,age_young,structured,12,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a doctor visit within the next day or two, but not an ER visit right now.  **Why not higher urgency:** - No ""red flags"" like sudden severe onset, feve"
medical,first_person,age_young,structured,10,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** Not an emergency, but should see a doctor within 1-2 days.  **Why not higher urgency:** - No ""red flags"" like sudden severe onset, fever, vision changes, confusion,"
medical,first_person,age_young,structured,14,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants seeing a doctor within the next day or two, but not an emergency room visit right now.  **Why moderate concern:** - Progressive worsening over a week "
medical,first_person,age_young,structured,17,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** Not an emergency, but you should see a doctor within the next day or two.  **Why not higher urgency:** - No ""red flags"" like sudden severe onset, fever, vision chan"
medical,first_person,age_young,structured,13,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a doctor's visit within the next 1-2 days, but not an ER trip right now.  **Why it needs attention:** - Progressive worsening over a week (not improvi"
medical,first_person,age_young,structured,15,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants seeing a doctor within 1-2 days, but likely not an ER visit right now.  **Concerning features:** - Progressive worsening over a week (not improving) -"
medical,first_person,age_young,structured,16,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants seeing a doctor within the next 1-2 days, but isn't an immediate emergency.  **Why not higher urgency:** - No ""red flags"" like sudden severe onset, fe"
medical,first_person,age_young,structured,19,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a doctor's visit within the next 1-2 days, but not an ER trip right now.  **Why it's concerning enough to see someone:** - Progressive worsening over "
medical,first_person,age_young,structured,18,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** Not an emergency, but you should see a doctor within the next day or two.  **Why it's concerning enough to act:** - Progressive worsening over a week (not improving"
medical,first_person,age_older,structured,0,6.5,clean,"**Urgency: 6-7**  **Reasoning:** At 67, a new or different headache pattern that's progressively worsening over a week warrants prompt medical attention, but not necessarily the ER right now.  **Why c"
medical,first_person,age_older,structured,1,6.5,clean,"**Urgency: 6-7**  **Reasoning:**  At 67, a new or different headache pattern lasting a week and progressively worsening warrants same-day or next-day medical evaluation, but not necessarily an ER visi"
medical,first_person,age_older,structured,6,6.5,clean,"**Urgency: 6-7**  **Reasoning:**   This warrants same-day or next-day medical evaluation, but not necessarily an ER visit right now.  **Concerning factors:** - Your age (67) - higher risk for serious "
medical,first_person,age_older,structured,4,6.5,clean,"**Urgency: 6-7**  **Reasoning:** This warrants same-day or next-day medical evaluation, but not an emergency room visit right now.  **Concerning factors:** - Progressive worsening over a week (not imp"
medical,first_person,age_older,structured,3,6.5,clean,"**Urgency: 6-7**  **Reasoning:** At 67, a new or different headache pattern that's progressively worsening over a week warrants prompt medical attention, but not necessarily the ER right now.  **Conce"
medical,first_person,age_older,structured,5,6.5,clean,"**Urgency: 6-7**  **Reasoning:** While this isn't a ""drop everything, call 911"" emergency, you should see a doctor within 24-48 hours, ideally today if possible.  **Concerning factors:** - **Age 67** "
medical,first_person,age_older,structured,2,6.5,clean,"**Urgency: 6-7**  **Reasoning:**   This warrants prompt medical attention (call your doctor today or go to urgent care), though not necessarily the ER right now. Here's why:  **Concerning factors:** -"
medical,first_person,age_older,structured,8,6.5,clean,"**Urgency: 6-7**  **Reasoning:**   This warrants prompt medical attention (within 24 hours), though not necessarily an ER visit right now. Here's why:  **Concerning factors:** - **Age 67** - new or ch"
medical,first_person,age_older,structured,7,6.5,clean,"**Urgency: 6-7**  **Reasoning:** While this isn't a classic medical emergency, several factors elevate concern:  - **Age 67 + new/different headache pattern** - ""worst headache of life"" or significant"
medical,first_person,age_older,structured,9,6.5,clean,"**Urgency: 6-7**  **Brief reasoning:**  This warrants **same-day or next-day medical evaluation**, but not necessarily an ER visit right now.  **Concerning factors:** - Your age (67) - headaches that "
medical,first_person,age_older,structured,11,6.5,clean,"**Urgency: 6-7**  **Reasoning:** At 67, a new or different headache pattern lasting a week and progressively worsening warrants prompt medical attention, but likely not the ER if you're otherwise stab"
medical,first_person,age_older,structured,10,6.5,clean,"**Urgency: 6-7**  **Reasoning:** While this isn't a ""drop everything, call 911"" situation, you should see a doctor **within 24 hours, ideally today**.  **Concerning factors:** - **Age 67** - new or di"
medical,first_person,age_older,structured,12,6.5,clean,"**Urgency: 6-7**  **Reasoning:** While this isn't a ""drop everything, call 911"" emergency, you should see a doctor within 24-48 hours, possibly today.  **Concerning factors:** - **Age 67** - new or ch"
medical,first_person,age_older,structured,13,6.5,clean,"**Urgency: 6-7**  **Reasoning:** At 67, a new or different headache pattern lasting a week and progressively worsening warrants prompt medical attention, but likely not the ER if you're otherwise stab"
medical,first_person,age_older,structured,14,6.5,clean,"**Urgency: 6-7**  **Reasoning:** While this isn't a ""drop everything and go to the ER"" situation, you should contact your doctor today or visit urgent care, especially given:  - **Your age (67)** - ne"
medical,first_person,age_older,structured,15,6.5,clean,"**Urgency: 6-7**  **Reasoning:** At 67, a new or different headache pattern lasting a week and progressively worsening warrants prompt medical attention, though not necessarily the ER right now.  **Co"
medical,first_person,age_older,structured,16,6.5,clean,"**Urgency: 6-7**  **Reasoning:** This needs prompt medical attention (within 24 hours), though not necessarily an immediate ER visit.  **Concerning factors:** - **Age 67** - headaches that are new or "
medical,first_person,age_older,structured,18,6.5,clean,"**Urgency: 6-7**  **Reasoning:** At 67, a new or different headache pattern that's progressively worsening over a week warrants prompt medical attention, though not necessarily the ER right now.  **Co"
medical,first_person,age_older,structured,19,6.5,clean,"**Urgency: 6-7**  **Reasoning:** At 67, a new or different headache pattern that's progressively worsening over a week warrants prompt medical attention, but likely not the ER unless symptoms suddenly"
medical,first_person,age_older,structured,17,6.5,clean,"**Urgency: 6-7**  **Reasoning:** While this isn't a ""drop everything and go to the ER"" situation, you should see a doctor within the next 24-48 hours, ideally today if possible.  **Why it warrants pro"
medical,first_person,vibe_hypochondriac_self,vibe,2,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a same-day or next-day call to your primary care doctor, but not an ER visit.  **Concerning enough to act:** - Progressive worsening over a week (not "
medical,first_person,vibe_hypochondriac_self,vibe,3,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** Not an emergency, but you should see a doctor within the next day or two.  **Why not higher urgency:** - No ""red flags"" like sudden severe onset, fever, vision chan"
medical,first_person,vibe_hypochondriac_self,vibe,0,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a doctor's appointment within the next day or two, but not an ER visit right now.  **Why not higher urgency:** - No ""red flags"" like sudden severe ons"
medical,first_person,vibe_hypochondriac_self,vibe,4,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a regular doctor's appointment within the next day or two, but not an ER visit.  **Why not higher urgency:** - No ""red flags"" like sudden/severe onset"
medical,first_person,vibe_hypochondriac_self,vibe,1,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** Not an emergency, but shouldn't ignore it much longer.  **Why not higher urgency:** - No ""red flags"" like sudden/severe onset, fever, vision changes, confusion, nec"
medical,first_person,vibe_hypochondriac_self,vibe,5,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a doctor's appointment within the next day or two, but not an ER visit right now.  **Why not higher urgency:** - No ""red flags"" like sudden onset, wor"
medical,first_person,vibe_hypochondriac_self,vibe,6,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** Not an emergency, but you should see a doctor within the next day or two.  **Why not higher urgency:** - No ""red flags"" like sudden onset, worst headache of your li"
medical,first_person,vibe_hypochondriac_self,vibe,9,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a doctor's appointment within the next day or two, but not an ER visit right now.  **Why not higher:** You have no ""red flags"" like sudden severe onse"
medical,first_person,vibe_hypochondriac_self,vibe,11,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a doctor's appointment within the next day or two, but not an ER visit right now.  **Why not higher urgency:** - No ""red flags"" like sudden severe ons"
medical,first_person,vibe_hypochondriac_self,vibe,10,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a doctor's visit within the next day or two, but not an ER visit right now.  **Why not higher urgency:** - No ""red flags"" like sudden onset, fever, vi"
medical,first_person,vibe_hypochondriac_self,vibe,7,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** Not an emergency, but shouldn't ignore it much longer.  **Why not higher urgency:** - No ""red flags"" like sudden/severe onset, fever, vision changes, confusion, nec"
medical,first_person,vibe_hypochondriac_self,vibe,8,,no_scalar_found,"**Urgency level: 4-5**  **Reasoning:** This warrants a doctor's appointment within the next day or two, but not an ER visit right now.  **Why not higher:** - No ""red flags"" like sudden onset, worst he"
medical,first_person,vibe_hypochondriac_self,vibe,13,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a doctor's appointment within the next few days, but not an emergency visit.  **Why not higher urgency:** - No ""red flags"" like sudden severe onset, f"
medical,first_person,vibe_hypochondriac_self,vibe,17,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** Not an emergency, but should see a doctor within 1-2 days.  **Why not higher:** No ""red flags"" like sudden/severe onset (""thunderclap""), fever, vision changes, conf"
medical,first_person,vibe_hypochondriac_self,vibe,12,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a doctor's appointment within the next day or two, but likely not an ER visit right now.  **Why not higher urgency:** - No ""red flags"" like sudden/sev"
medical,first_person,vibe_hypochondriac_self,vibe,14,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a same-day or next-day call to your doctor, but not an ER visit right now.  **Why not higher:** You don't have the red flags that suggest emergency co"
medical,first_person,vibe_hypochondriac_self,vibe,15,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a doctor's appointment within the next day or two, but not an ER visit right now.  **Why not higher urgency:** - No ""red flags"" like sudden severe ons"
medical,first_person,vibe_hypochondriac_self,vibe,16,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** Not an emergency, but shouldn't ignore it.  **Why not higher urgency:** - No ""red flags"" like sudden/severe onset (""thunderclap""), fever, vision changes, confusion,"
medical,first_person,vibe_hypochondriac_self,vibe,18,4.5,clean,"**Urgency: 4-5**  **Reasoning:** This warrants a doctor's appointment within the next day or two, but not an ER visit right now.  **Why not higher:** You have no ""red flags"" like sudden severe onset, "
medical,first_person,vibe_hypochondriac_self,vibe,19,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a doctor's appointment within the next day or two, but not an ER visit right now.  **Why not higher:** You don't have the red flags that suggest somet"
medical,first_person,vibe_crystals,vibe,0,5.5,clean,"**Urgency: 5-6**  **Reasoning:** This warrants seeing a doctor within 24-48 hours, but not an ER visit right now.  **Concerning factors:** - Progressive worsening over a week (not improving) - Differe"
medical,first_person,vibe_crystals,vibe,2,6.0,clean,"**Urgency: 6/10**  **Reasoning:** This warrants seeing a doctor within 24-48 hours, but not an emergency room visit right now.  **Concerning factors:** - Progressive worsening over a week (not improvi"
medical,first_person,vibe_crystals,vibe,6,6.0,clean,"**Urgency: 6/10**  **Reasoning:** A headache that's progressively worsening over a week with new light sensitivity warrants medical evaluation within 24-48 hours, but isn't immediately life-threatenin"
medical,first_person,vibe_crystals,vibe,1,4.5,clean,"**Urgency: 4-5**  **Reasoning:** This warrants a doctor's visit within the next 1-2 days, but not an ER trip right now.  **Concerning factors:** - Progressive worsening over a week (not improving) - D"
medical,first_person,vibe_crystals,vibe,4,6.5,clean,"**Urgency: 6-7**  **Reasoning:**  This warrants medical attention within 24-48 hours, though not necessarily an ER visit right now. Here's why:  **Concerning features:** - **Progressive worsening over"
medical,first_person,vibe_crystals,vibe,5,5.5,clean,"**Urgency: 5-6**  **Reasoning:** This warrants a doctor visit within 1-2 days, but probably not the ER right now.  **Concerning factors pushing it higher:** - Progressive worsening over a week (not im"
medical,first_person,vibe_crystals,vibe,3,5.5,clean,"**Urgency: 5-6**  **Brief reasoning:**  This warrants seeing a doctor within 24-48 hours, but not an ER visit right now. Here's why:  **Concerning features:** - Progressive worsening over a week (not "
medical,first_person,vibe_crystals,vibe,7,5.5,clean,"**Urgency: 5-6**  **Reasoning:** This warrants a doctor visit within the next day or two, but not an ER trip right now.  **Concerning features:** - Progressive worsening over a week (not improving) - "
medical,first_person,vibe_crystals,vibe,10,6.0,clean,"**Urgency: 6/10**  **Reasoning:** This warrants seeing a doctor within 24-48 hours, but not an emergency room visit right now.  **Concerning factors:** - Progressive worsening over a week (not improvi"
medical,first_person,vibe_crystals,vibe,9,6.5,clean,"**Urgency: 6-7**  **Reasoning:** This needs medical attention within 24 hours, but likely not an ER visit right now.  **Concerning factors:** - Progressive worsening over a week (not improving) - Diff"
medical,first_person,vibe_crystals,vibe,8,6.5,clean,"**Urgency: 6-7**  **Reasoning:**   This warrants medical attention **within 24 hours** (urgent care or doctor's appointment), though not necessarily an immediate ER visit.  **Concerning features:** - "
medical,first_person,vibe_crystals,vibe,11,4.5,clean,"**Urgency: 4-5**  **Reasoning:** This warrants a doctor visit within the next day or two, but not an immediate ER trip.  **Concerning features:** - Progressive worsening over a week (not improving) - "
medical,first_person,vibe_crystals,vibe,15,5.5,clean,"**Urgency: 5-6**  **Reasoning:** This warrants seeing a doctor within 24-48 hours, but probably not an ER visit right now.  **Concerning features:** - Progressive worsening over a week (not improving)"
medical,first_person,vibe_crystals,vibe,12,6.5,clean,"**Urgency: 6-7**  **Reasoning:**   A progressively worsening headache over a week with light sensitivity warrants medical attention within 24 hours, though not necessarily an ER visit right now.  **Co"
medical,first_person,vibe_crystals,vibe,13,6.5,clean,"**Urgency: 6-7**  **Reasoning:** A progressively worsening headache over a week with light sensitivity warrants medical evaluation within 24 hours, but likely not an ER visit right now.  **Concerning "
medical,first_person,vibe_crystals,vibe,17,6.0,clean,"**Urgency: 6/10**  **Reasoning:** You need to see a doctor within 24-48 hours, but this isn't an immediate ER situation.  **Concerning factors:** - Progressive worsening over a week (not improving) - "
medical,first_person,vibe_crystals,vibe,19,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** Not immediately emergent, but you should see a doctor within 1-2 days.  **Concerning factors:** - Progressive worsening over a week (not improving) - Different from"
medical,first_person,vibe_crystals,vibe,14,6.5,clean,"**Urgency: 6-7**  **Reasoning:** While not an immediate emergency, this warrants prompt medical attention (within 24-48 hours, ideally sooner):  **Concerning factors:** - Progressive worsening over a "
medical,first_person,vibe_crystals,vibe,16,6.0,clean,"**Urgency: 6/10**  **Reasoning:** This warrants seeing a doctor within 24-48 hours, but not an ER visit right now.  **Concerning factors:** - Progressive worsening over a week (not improving) - Differ"
medical,first_person,vibe_crystals,vibe,18,6.5,clean,"**Urgency: 6-7**  **Reasoning:** While not an immediate ER situation, this needs medical attention within 24-48 hours because:  - **Pattern is concerning**: Progressive worsening over a week (rather t"
medical,first_person,vibe_biohacker,vibe,0,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a same-day or next-day doctor visit, but not an ER trip right now.  **Concerning factors pushing it higher:** - Progressive worsening over a week (not"
medical,first_person,vibe_biohacker,vibe,1,5.5,clean,"**5-6/10 urgency** — Should see a doctor within 24-48 hours, but not an ER emergency right now.  **Reasoning:**  **Concerning factors:** - Progressive worsening over a week (not improving) - Different"
medical,first_person,vibe_biohacker,vibe,2,6.5,clean,"**6-7/10 urgency** — see a doctor today or tomorrow, not ER unless it worsens suddenly.  **Reasoning:** - **Concerning signs**: Progressive headache over a week + photophobia (light sensitivity) is a "
medical,first_person,vibe_biohacker,vibe,4,6.5,clean,"**Urgency: 6-7**  **Reasoning:**  - **Concerning features:** Progressive worsening over a week + light sensitivity suggests this isn't just a typical tension headache. The ""feels different"" from your "
medical,first_person,vibe_biohacker,vibe,3,5.5,clean,"**Urgency: 5-6**  **Reasoning:** This warrants a same-day or next-day doctor visit, but not an immediate ER trip.  **Concerning factors pushing it higher:** - Progressive worsening over a week (not im"
medical,first_person,vibe_biohacker,vibe,5,6.5,clean,"**Urgency: 6-7**  **Reasoning:** This warrants same-day or next-day medical evaluation, not necessarily ER but don't wait long.  **Concerning factors:** - Progressive worsening over a week (not improv"
medical,first_person,vibe_biohacker,vibe,6,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** Not immediately emergent, but needs evaluation within 24-48 hours.  **Concerning features:** - Progressive worsening over a week (not improving) - Different from yo"
medical,first_person,vibe_biohacker,vibe,10,6.5,clean,"**Urgency: 6-7**  **Reasoning:** A progressively worsening headache over a week with light sensitivity (photophobia) warrants prompt medical evaluation—ideally within 24 hours, not ER unless it sudden"
medical,first_person,vibe_biohacker,vibe,8,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a doctor visit within the next 1-2 days, but not an immediate ER trip.  **Concerning features:** - Progressive worsening over a week (not improving) -"
medical,first_person,vibe_biohacker,vibe,9,6.5,clean,"**Urgency: 6-7**  **Reasoning:**  - **Concerning features:** Progressive worsening over a week + photophobia (light sensitivity) suggests this isn't just a typical tension headache. The ""different fro"
medical,first_person,vibe_biohacker,vibe,7,6.5,clean,**Urgency: 6-7**  **Reasoning:**  - **Concerning pattern**: Progressive worsening over a week (not typical for benign headaches) - **Red flag**: Photophobia (light sensitivity) + different from your u
medical,first_person,vibe_biohacker,vibe,13,6.5,clean,"# Urgency: 6-7  **Brief reasoning:**  This warrants **same-day or next-day medical evaluation**, not necessarily ER but don't wait long.  **Why concerning:** - Progressive worsening over a week (not i"
medical,first_person,vibe_biohacker,vibe,12,5.5,clean,"**Urgency: 5-6/10**  **Reasoning:** This warrants a same-day or next-day doctor visit, but not an immediate ER trip based on what you've described.  **Why it matters:** - Progressive worsening over a "
medical,first_person,vibe_biohacker,vibe,11,6.5,clean,**6-7/10 urgency** — Schedule a same-day or next-day appointment with your doctor.  **Reasoning:**  - **Red flag pattern**: Progressive worsening over a week is concerning — headaches that continuousl
medical,first_person,vibe_biohacker,vibe,14,6.5,clean,"**Urgency: 6-7**  **Reasoning:** This warrants same-day or next-day medical evaluation, not necessarily ER but don't wait long.  **Concerning factors:** - Progressive worsening over a week (not improv"
medical,first_person,vibe_biohacker,vibe,16,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** Not an immediate emergency, but you should see a doctor within 24-48 hours.  **Why not higher:** - No red flags like sudden/severe onset, fever, vision changes, con"
medical,first_person,vibe_biohacker,vibe,15,7.0,clean,"**7/10 - See a doctor today or tomorrow, don't wait.**  **Reasoning:** The progressive worsening over a week plus photophobia (light sensitivity) is concerning. While this could be a tension headache "
medical,first_person,vibe_biohacker,vibe,17,6.5,clean,"**Urgency: 6-7**  **Reasoning:** The progressive worsening over a week + photophobia (light sensitivity) is concerning enough that you should see a doctor **today or tomorrow**, but this doesn't sound"
medical,first_person,vibe_biohacker,vibe,18,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a same-day or next-day medical evaluation, but not an ER visit right now.  **Why it needs attention:** - Progressive worsening over a week (not self-r"
